"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"I am a <font color = red>big</font> fan of British <font color = red>mysteries</font> and had reasonably <font color = red>high</font> hopes for this series from the <font color = red>reviews</font>. Alas, I found them <font color = red>much</font> <font color = red>less</font> than I had <font color = red>hoped</font> for. The <font color = red>stories</font> and the acting, with the <font color = red>possible</font> exception of <font color = red>Kenneth</font> More, <font color = red>seemed</font> sophomoric and overdone. The secondary <font color = red>actors</font> (<font color = red>several</font> of whom I am familiar with from other films) were way over the top, shouting and declaiming far more than the <font color = red>part</font> <font color = red>called</font> for amd <font color = red>much</font> more than I have <font color = red>seen</font> them do elsewhere. <font color = red>While</font> some of the stories were <font color = red>pretty</font> good and some were <font color = red>really</font> <font color = red>pretty</font> bad, the acting <font color = red>almost</font> without exception made me feel as <font color = red>though</font> I were <font color = red>watching</font> an amateur play.The episodes all had a very stage-y <font color = red>feeling</font> that became very wearing after a while. All in all, this <font color = red>series</font> was a <font color = red>severe</font> <font color = red>disappointment</font>.","I am a <font color = red>grand</font> fan of British <font color = red>secrecy</font> and had reasonably <font color = red>maximum</font> hopes for this series from the <font color = red>scrutiny</font>. Alas, I found them <font color = red>plenty</font> <font color = red>least</font> than I had <font color = red>foreseen</font> for. The <font color = red>legends</font> and the acting, with the <font color = red>imaginable</font> exception of <font color = red>Kent</font> More, <font color = red>appeared</font> sophomoric and overdone. The secondary <font color = red>collaborators</font> (<font color = red>other</font> of whom I am familiar with from other films) were way over the top, shouting and declaiming far more than the <font color = red>slice</font> <font color = red>inquired</font> for amd <font color = red>eminently</font> more than I have <font color = red>regarded</font> them do elsewhere. <font color = red>Although</font> some of the stories were <font color = red>belle</font> good and some were <font color = red>awfully</font> <font color = red>fairly</font> bad, the acting <font color = red>narrowly</font> without exception made me feel as <font color = red>unless</font> I were <font color = red>gaze</font> an amateur play.The episodes all had a very stage-y <font color = red>sentiment</font> that became very wearing after a while. All in all, this <font color = red>number</font> was a <font color = red>extreme</font> <font color = red>consternation</font>.",0.0001494884490966797,0.00035881996154785156,0,0,0,795,"Failed"
"<font color = red>Order</font> the <font color = red>magazine</font> <font color = red>directly</font> from <font color = red>publisher</font> if you want to get it... I'm in my second <font color = red>attempt</font> <font color = red>via</font> Amazon's magazine dept to find out where the magazine is. <font color = red>Ordered</font> in December and should have received it at latest on Feb 6. Today is Mar 22.Just got off the phone with synapse mag svc, they're going to have someone call me in 3-5 business days to complete a ""<font color = red>customer</font> service action form"". Them I'm sure there'll be another <font color = red>several</font> days wait for them to find out they screwed up, fix the <font color = red>problem</font> and tell me I'll get my magazine in 6-8 weeks.If I ever get the magazine, <font color = red>maybe</font> I'll <font color = red>review</font> it here <font color = red>next</font> time.","<font color = green>Ordinances</font> the <font color = green>diaries</font> <font color = green>squarely</font> from <font color = green>editorial</font> if you want to get it... I'm in my second <font color = green>tends</font> <font color = green>with</font> Amazon's magazine dept to find out where the magazine is. <font color = green>Ordained</font> in December and should have received it at latest on Feb 6. Today is Mar 22.Just got off the phone with synapse mag svc, they're going to have someone call me in 3-5 business days to complete a ""<font color = green>shoppers</font> service action form"". Them I'm sure there'll be another <font color = green>miscellaneous</font> days wait for them to find out they screwed up, fix the <font color = green>hassles</font> and tell me I'll get my magazine in 6-8 weeks.If I ever get the magazine, <font color = green>conceivably</font> I'll <font color = green>revisited</font> it here <font color = green>upcoming</font> time.",0.00015687942504882812,0.7850347757339478,0,1,0,154,"Successful"
"This set is so much cuter in person then online. The pictures on the computer just don't do it justice. My husband and I both wanted this as soon as we saw it in the store. It's <font color = green>perfect</font> for our son and if we have a daughter next, we don't have to <font color = green>worry</font> about changing the nursery. Like a few other <font color = green>reviewers</font> we got all the Ocean Wonders <font color = green>items</font> to go along with the underwater theme and couldn't be <font color = green>happier</font>!","This set is so much cuter in person then online. The pictures on the computer just don't do it justice. My husband and I both wanted this as soon as we saw it in the store. It's <font color = red>infallible</font> for our son and if we have a daughter next, we don't have to <font color = red>disturbs</font> about changing the nursery. Like a few other <font color = red>assessor</font> we got all the Ocean Wonders <font color = red>issue</font> to go along with the underwater theme and couldn't be <font color = red>upbeat</font>!",0.00014483928680419922,0.6857907772064209,1,0,1,88,"Successful"
"The <font color = red>description</font> for these trays should read wooden, not wood. The legs are wood, but the tray top itself, is MDF, fiber board, particle board (i.e. NOT REAL WOOD), with a laminate finish. I have had these several month. The trays themselves have proven to be pretty sturdy in my house. However, the <font color = red>tops</font> all have <font color = red>bubbles</font> without <font color = red>exception</font>. Any glass that sweats will leave behind bubbles. The tray stand wobbles and has had to be <font color = red>tightened</font> at least twice in the last 12 months. If we remove one tray, the stand leans. As a result the wall near where these sit has been scuffed quite a bit. I am now looking for real wood tray tables to replace these.<font color = red>Buy</font> these only if you want tray tables that you will have to replace.","The <font color = green>contour</font> for these trays should read wooden, not wood. The legs are wood, but the tray top itself, is MDF, fiber board, particle board (i.e. NOT REAL WOOD), with a laminate finish. I have had these several month. The trays themselves have proven to be pretty sturdy in my house. However, the <font color = green>surpass</font> all have <font color = green>balloons</font> without <font color = green>dispensation</font>. Any glass that sweats will leave behind bubbles. The tray stand wobbles and has had to be <font color = green>tightening</font> at least twice in the last 12 months. If we remove one tray, the stand leans. As a result the wall near where these sit has been scuffed quite a bit. I am now looking for real wood tray tables to replace these.<font color = green>Acquisitions</font> these only if you want tray tables that you will have to replace.",0.00029593706130981445,0.814086377620697,0,1,0,82,"Successful"
"Wow, what a <font color = green>discovery</font>! This CD <font color = green>successfully</font> blends <font color = green>guitar</font>, <font color = green>keyboards</font>, and nature sounds into a relaxing, inspiring, unique combination. I have <font color = green>given</font> this CD to <font color = green>friends</font> who ask if there is more from this talented artist. We <font color = green>sure</font> <font color = green>hope</font> so. But while we are waiting , I recommend this work to all of you who love New <font color = green>Age</font> but feel that some of our favorite artists have wandered into bland. Palmer has wonderful <font color = green>surprises</font> <font color = green>waiting</font> for you in each piece on this wonderful <font color = green>CD</font>.","Wow, what a <font color = red>detect</font>! This CD <font color = red>adequately</font> blends <font color = red>clarinet</font>, <font color = red>pillows</font>, and nature sounds into a relaxing, inspiring, unique combination. I have <font color = red>issued</font> this CD to <font color = red>comrades</font> who ask if there is more from this talented artist. We <font color = red>secure</font> <font color = red>hoping</font> so. But while we are waiting , I recommend this work to all of you who love New <font color = red>Older</font> but feel that some of our favorite artists have wandered into bland. Palmer has wonderful <font color = red>wonder</font> <font color = red>expects</font> for you in each piece on this wonderful <font color = red>CDS</font>.",0.00014543533325195312,0.9236370325088501,1,0,1,158,"Successful"
"If you like <font color = green>progressive</font> <font color = green>heavy</font> <font color = green>metal</font> and midieval/viking <font color = green>themes</font>, you will find alot to like here. Songwriting, vocals, instrumentals, and production values are all <font color = green>stellar</font>, something that's increasingly rare in the genre.If you like the themes and sound of bands like manowar, but want something that's more coherent, more historical, and less cheesy all around, I highly recommend you 'Let The Battle Commence' and buy this cd.","If you like <font color = red>phased</font> <font color = red>grievous</font> <font color = red>metallic</font> and midieval/viking <font color = red>issues</font>, you will find alot to like here. Songwriting, vocals, instrumentals, and production values are all <font color = red>lustrous</font>, something that's increasingly rare in the genre.If you like the themes and sound of bands like manowar, but want something that's more coherent, more historical, and less cheesy all around, I highly recommend you 'Let The Battle Commence' and buy this cd.",0.00015091896057128906,0.9803215265274048,1,0,1,58,"Successful"
"I have a four year old Saint Berdoodle (Saint Bernard/Poodle mix) named <font color = green>Sailor</font>, and he was ALWAYS getting black ""gunk"" buildup from his eyes. He's basically a white dog and the gunk was terrible; he hated getting his face cleaned and it seemed like I could never get it clean enough. While browsing through the pet shop, I came across a product called Angel Eyes, which promised noticeably whiter eyes within just a few days. <font color = green>Sailor</font> is VERY <font color = green>happy</font> that I don't have to wash his face any longer; just the quick swab of the tiny trace lines and that's it! I put just a teaspoon of beef-flavored <font color = green>Angel</font> Eyes in with his food; he knows it's coming and he dances around the room.Thank you, Angel Eyes!<font color = green>Kelley</font> & Sailor","I have a four year old Saint Berdoodle (Saint Bernard/Poodle mix) named <font color = red>Seafaring</font>, and he was ALWAYS getting black ""gunk"" buildup from his eyes. He's basically a white dog and the gunk was terrible; he hated getting his face cleaned and it seemed like I could never get it clean enough. While browsing through the pet shop, I came across a product called Angel Eyes, which promised noticeably whiter eyes within just a few days. <font color = red>Mariner</font> is VERY <font color = red>lucky</font> that I don't have to wash his face any longer; just the quick swab of the tiny trace lines and that's it! I put just a teaspoon of beef-flavored <font color = red>Ange</font> Eyes in with his food; he knows it's coming and he dances around the room.Thank you, Angel Eyes!<font color = red>Killy</font> & Sailor",0.0001513957977294922,0.608505368232727,1,0,1,86,"Successful"
"<font color = red>Complete</font> <font color = red>waste</font> of time and money! I knew going in that it would likely take 5 or so hours for the file transfer. What I didn't realize is that it doesn't move non MS items like Quick Books at all. It would have been far <font color = red>faster</font> for me to re-install my software programs manually then to use PC Mover. I keep all my <font color = red>files</font> backed-up anyway so PC Mover really didn't help in that area either.PCmover with Selectivity, Including Laplink <font color = red>USB</font> 1.1 Cable","<font color = green>Exhaustive</font> <font color = green>residual</font> of time and money! I knew going in that it would likely take 5 or so hours for the file transfer. What I didn't realize is that it doesn't move non MS items like Quick Books at all. It would have been far <font color = green>expeditiously</font> for me to re-install my software programs manually then to use PC Mover. I keep all my <font color = green>archives</font> backed-up anyway so PC Mover really didn't help in that area either.PCmover with Selectivity, Including Laplink <font color = green>UBS</font> 1.1 Cable",0.00014925003051757812,0.5589070320129395,0,1,0,56,"Successful"
"<font color = green>Sounds</font> <font color = green>logical</font>, and the price is great.This is a best <font color = green>option</font> for christmas and birthday <font color = green>gifts</font>.","<font color = green>Noise</font> <font color = green>sensible</font>, and the price is great.This is a best <font color = green>possibility</font> for christmas and birthday <font color = green>donation</font>.",0.00014722347259521484,0.07030922174453735,1,1,1,59,"Failed"
"A <font color = red>thrilling</font> well <font color = red>crafted</font> <font color = red>read</font>. But <font color = red>disappointingly</font> dishonest. Very one-sided <font color = red>presentation</font> of the climate change issue both in regard to what was left out and the use of characterisation and story-line to give the impression the environment movement is either nave or <font color = red>nasty</font>. If only life were that simple.","A <font color = green>sexy</font> well <font color = green>poised</font> <font color = green>lire</font>. But <font color = green>also</font> dishonest. Very one-sided <font color = green>exhibition</font> of the climate change issue both in regard to what was left out and the use of characterisation and story-line to give the impression the environment movement is either nave or <font color = green>naughty</font>. If only life were that simple.",0.00023955106735229492,0.9455329179763794,0,1,0,87,"Successful"
"I have placed my order with Amazon on 27th of September 2008. It took until December 1st for the publisher to send me letter, <font color = red>informing</font> me that they will not continue to publish the ""Coral"" magazine any more. A new magazine is in the works and will be available some time in spring 2009.They offered me to stick to the new magazine or to get a refund, which would be processed withtin 60 to 90 days. So all in all I have then given these guys a $40 credit for free for 6 months ?I had subscribed to the <font color = red>german</font> magazine ""Koralle"" for years. ""Coral"" is the US version, they have reprinted the german version always a few quarters later. IMO ""Koralle"" is still one of the best <font color = red>magazines</font> about reef keeping and marine aquariums and it's <font color = red>sad</font> too <font color = red>see</font> what happened to it here in the US....","I have placed my order with Amazon on 27th of September 2008. It took until December 1st for the publisher to send me letter, <font color = green>informed</font> me that they will not continue to publish the ""Coral"" magazine any more. A new magazine is in the works and will be available some time in spring 2009.They offered me to stick to the new magazine or to get a refund, which would be processed withtin 60 to 90 days. So all in all I have then given these guys a $40 credit for free for 6 months ?I had subscribed to the <font color = green>germany</font> magazine ""Koralle"" for years. ""Coral"" is the US version, they have reprinted the german version always a few quarters later. IMO ""Koralle"" is still one of the best <font color = green>journals</font> about reef keeping and marine aquariums and it's <font color = green>sob</font> too <font color = green>seeing</font> what happened to it here in the US....",0.0005828142166137695,0.6325036287307739,0,1,0,65,"Successful"
"Of all the 3rd edition <font color = green>adventures</font>, i <font color = green>must</font> <font color = green>say</font> this is <font color = green>simply</font> the <font color = green>best</font>!I just got this <font color = green>book</font> and it kept the players <font color = green>wide</font> awake all night long.The enemy encounters are real <font color = green>challenging</font> and you should be well prepared.The <font color = green>plots</font>, items, spells, and new templets are great.This will get you WAY up after you have <font color = green>finished</font>.This book, its <font color = green>worth</font> EVERY cent!regards,A <font color = green>satisfied</font> costumer","Of all the 3rd edition <font color = red>adventure</font>, i <font color = red>owes</font> <font color = red>tells</font> this is <font color = red>barely</font> the <font color = red>superior</font>!I just got this <font color = red>booklet</font> and it kept the players <font color = red>considerable</font> awake all night long.The enemy encounters are real <font color = red>difficulties</font> and you should be well prepared.The <font color = red>graph</font>, items, spells, and new templets are great.This will get you WAY up after you have <font color = red>concluded</font>.This book, its <font color = red>worthy</font> EVERY cent!regards,A <font color = red>convinced</font> costumer",0.00014472007751464844,0.9979537725448608,1,0,1,322,"Successful"
"I own a Moto Razr V3. Although the install process IMO was a little tedious, and it requires you to use Outlook, it <font color = green>installed</font> right the first time and I have not had any issues.You cannot beat the Amazon price as this same product (with the smiling chick on the front of the box) was $50 at a Cingular store in Chgo, $40 online elsewhere, and $16 here on Amazon. As for <font color = green>comments</font> on Verizon locking their phones to prevent people from accessing their media, users may want to <font color = green>investigate</font> that further as some online posters indicated they (Verizon) were sued and were required to provide a ""fix"" to allow user access.","I own a Moto Razr V3. Although the install process IMO was a little tedious, and it requires you to use Outlook, it <font color = red>mounted</font> right the first time and I have not had any issues.You cannot beat the Amazon price as this same product (with the smiling chick on the front of the box) was $50 at a Cingular store in Chgo, $40 online elsewhere, and $16 here on Amazon. As for <font color = red>findings</font> on Verizon locking their phones to prevent people from accessing their media, users may want to <font color = red>investigations</font> that further as some online posters indicated they (Verizon) were sued and were required to provide a ""fix"" to allow user access.",0.0023915767669677734,0.5667487382888794,1,0,1,58,"Successful"
"many people assume that when they preheat an oven, that it's at the desired temp. when the oven beeps.this accurate thermometer shows you that it takes appx. 15 minutes more for that to happen. and it <font color = green>correctly</font> reports the fluctuating that is normal for a set temp.","many people assume that when they preheat an oven, that it's at the desired temp. when the oven beeps.this accurate thermometer shows you that it takes appx. 15 minutes more for that to happen. and it <font color = red>appropriately</font> reports the fluctuating that is normal for a set temp.",0.34077519178390503,0.9176084995269775,1,0,1,22,"Successful"
"This is <font color = green>fantastic</font> <font color = green>book</font> full of interseting elements. Young Baudolino is a magic <font color = green>person</font>. Time is magic too-middle age. I recommend it to everyone, especially for people who likes <font color = green>fantasy</font>. It reminds me ""Narrenturm"" by polish fantasy master Sapkowski.","This is <font color = red>funky</font> <font color = red>yearbook</font> full of interseting elements. Young Baudolino is a magic <font color = red>whoever</font>. Time is magic too-middle age. I recommend it to everyone, especially for people who likes <font color = red>utopia</font>. It reminds me ""Narrenturm"" by polish fantasy master Sapkowski.",0.00014531612396240234,0.556122899055481,1,0,1,77,"Successful"
"This <font color = green>product</font> <font color = green>works</font> <font color = green>great</font>. It is easy to assemble and heats VERY quickly. The only issue is water leakage if you don't follow instructions and hold the hand steamer above the base unit. It also requires a fairly large storage area due to its size.I found it to be very <font color = green>useful</font> for steaming draperies.","This <font color = red>ware</font> <font color = red>cooperated</font> <font color = red>prodigious</font>. It is easy to assemble and heats VERY quickly. The only issue is water leakage if you don't follow instructions and hold the hand steamer above the base unit. It also requires a fairly large storage area due to its size.I found it to be very <font color = red>profitable</font> for steaming draperies.",0.0001589059829711914,0.8027207255363464,1,0,1,82,"Successful"
"I am very <font color = red>disappointed</font> that the mugs I ordered arrived so <font color = red>poorly</font> <font color = red>packed</font> that one was in shattered pieces and one had a long <font color = red>crack</font>. They will be very <font color = red>pretty</font> if I ever get an undamaged set. They have a nice feel when you hold the handle. I <font color = red>hope</font> the company can get their act together to ship the next set <font color = red>properly</font>.","I am very <font color = green>disappointment</font> that the mugs I ordered arrived so <font color = green>faintly</font> <font color = green>crowded</font> that one was in shattered pieces and one had a long <font color = green>crackhead</font>. They will be very <font color = green>altogether</font> if I ever get an undamaged set. They have a nice feel when you hold the handle. I <font color = green>trusts</font> the company can get their act together to ship the next set <font color = green>satisfactorily</font>.",0.00016951560974121094,0.8639492988586426,0,1,0,130,"Successful"
"i <font color = red>banged</font> my head on the floor: it hurt. the dance mat <font color = red>slipped</font> and i had a terrible headache DO NOT BUY! IF YOU BUY THIS, YOU ARE DUMB. THE MAT <font color = red>SLIPS</font>. and I <font color = red>BANGED</font> <font color = red>MY</font> <font color = red>HEAD</font>! OWWWWWWWWWWWW! THE MUSIC IS CRAP AS WELL!","i <font color = green>vaulted</font> my head on the floor: it hurt. the dance mat <font color = green>soared</font> and i had a terrible headache DO NOT BUY! IF YOU BUY THIS, YOU ARE DUMB. THE MAT <font color = green>HANDBILLS</font>. and I <font color = green>VAULTED</font> <font color = green>MONTH</font> <font color = green>CABEZA</font>! OWWWWWWWWWWWW! THE MUSIC IS CRAP AS WELL!",0.00015306472778320312,0.9726051092147827,0,1,0,119,"Successful"
"Part of me thinks it's unfair to review a book I couldn't finish, but not when I really want to warn other people off! I've tried twice to read it, but both times couldn't get past about page 30.The writing is <font color = red>flat</font>, the characters <font color = red>cardboard</font>, and there's way too much <font color = red>purple</font> prose. Diana's ""ginger-colored curls"" are mentioned three times in the first chapter; I GET it already! Also, I think it's kind of gratuitous to have sexual abuse of a character before that character's been brought alive to the reader; it's as if the author's trying to use sensationalism in place of character, plotting and a lot else. Do not <font color = red>buy</font> this book.","Part of me thinks it's unfair to review a book I couldn't finish, but not when I really want to warn other people off! I've tried twice to read it, but both times couldn't get past about page 30.The writing is <font color = green>plat</font>, the characters <font color = green>luge</font>, and there's way too much <font color = green>fuchsia</font> prose. Diana's ""ginger-colored curls"" are mentioned three times in the first chapter; I GET it already! Also, I think it's kind of gratuitous to have sexual abuse of a character before that character's been brought alive to the reader; it's as if the author's trying to use sensationalism in place of character, plotting and a lot else. Do not <font color = green>buys</font> this book.",0.00015103816986083984,0.9990474581718445,0,1,0,41,"Successful"
"It worked well, and the birds enjoyed the <font color = red>feeder</font>... for about two days. Then, the <font color = red>squirrels</font> had <font color = red>managed</font> to chew off all of the plastic. Search for another <font color = red>feeder</font> if you have <font color = red>squirrels</font>.","It worked well, and the birds enjoyed the <font color = green>drawer</font>... for about two days. Then, the <font color = green>chipmunk</font> had <font color = green>operated</font> to chew off all of the plastic. Search for another <font color = green>feeding</font> if you have <font color = green>bunnies</font>.",0.001386880874633789,0.8674960136413574,0,1,0,28,"Successful"
