"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"I am a <font color = red>big</font> fan of British mysteries and had reasonably <font color = red>high</font> hopes for this series from the reviews. Alas, <font color = red>I</font> <font color = red>found</font> them much less than I had hoped for. The <font color = red>stories</font> and the acting, with the possible exception of Kenneth More, <font color = red>seemed</font> sophomoric and overdone. <font color = red>The</font> secondary actors (several of whom <font color = red>I</font> am familiar with from other films) were way over the top, shouting and <font color = red>declaiming</font> <font color = red>far</font> more than the part called for amd <font color = red>much</font> more than I have <font color = red>seen</font> them do elsewhere. While some of the stories were <font color = red>pretty</font> good and some were <font color = red>really</font> pretty <font color = red>bad</font>, the acting almost without exception made me <font color = red>feel</font> as though I were watching an amateur <font color = red>play</font>.<font color = red>The</font> episodes all had a very stage-y feeling that <font color = red>became</font> very wearing after a while. All in all, this series was a <font color = red>severe</font> disappointment.","I am a <font color = red>fantastic</font> fan of British mysteries and had reasonably <font color = red>accurate</font> hopes for this series from the reviews. Alas, <font color = red>they</font> <font color = red>got</font> them much less than I had hoped for. The <font color = red>storytelling</font> and the acting, with the possible exception of Kenneth More, <font color = red>did</font> sophomoric and overdone. <font color = red>some</font> secondary actors (several of whom <font color = red>my</font> am familiar with from other films) were way over the top, shouting and <font color = red>saying</font> <font color = red>plenty</font> more than the part called for amd <font color = red>actually</font> more than I have <font color = red>seeing</font> them do elsewhere. While some of the stories were <font color = red>not</font> good and some were <font color = red>definitely</font> pretty <font color = red>great</font>, the acting almost without exception made me <font color = red>respond</font> as though I were watching an amateur <font color = red>episode</font>.<font color = red>some</font> episodes all had a very stage-y feeling that <font color = red>takes</font> very wearing after a while. All in all, this series was a <font color = red>terrific</font> disappointment.",0.0001494884490966797,0.1146010160446167,0,0,0,516,"Failed"
"Order the magazine directly from publisher if you <font color = red>want</font> to get it... I'm in my second <font color = red>attempt</font> via Amazon's magazine dept to find out where the <font color = red>magazine</font> is. <font color = red>Ordered</font> in December and should have received it at latest on Feb 6. Today is Mar 22.Just <font color = red>got</font> off the phone with synapse mag svc, they're going to have <font color = red>someone</font> call me in 3-5 business days to <font color = red>complete</font> a ""customer service action form"". Them I'm sure there'll be another several <font color = red>days</font> wait for them to <font color = red>find</font> out they screwed up, fix the problem and <font color = red>tell</font> me I'll <font color = red>get</font> my magazine in 6-8 <font color = red>weeks</font>.If I <font color = red>ever</font> <font color = red>get</font> the magazine, maybe I'll review it here next time.","Order the magazine directly from publisher if you <font color = red>remember</font> to get it... I'm in my second <font color = red>time</font> via Amazon's magazine dept to find out where the <font color = red>magazines</font> is. <font color = red>arrived</font> in December and should have received it at latest on Feb 6. Today is Mar 22.Just <font color = red>read</font> off the phone with synapse mag svc, they're going to have <font color = red>em</font> call me in 3-5 business days to <font color = red>launch</font> a ""customer service action form"". Them I'm sure there'll be another several <font color = red>day</font> wait for them to <font color = red>finding</font> out they screwed up, fix the problem and <font color = red>trust</font> me I'll <font color = red>continue</font> my magazine in 6-8 <font color = red>today</font>.If I <font color = red>definitely</font> <font color = red>receive</font> the magazine, maybe I'll review it here next time.",0.00015687942504882812,0.002514958381652832,0,0,0,308,"Failed"
"<font color = green>This</font> set is so much cuter in person then <font color = green>online</font>. The pictures on the computer just don't do it justice. My husband and I both wanted this as <font color = green>soon</font> as we saw it in the store. It's <font color = green>perfect</font> for our son and if we have a daughter next, we don't have to <font color = green>worry</font> about changing the nursery. Like a few other reviewers we got all the Ocean <font color = green>Wonders</font> items to go along with the underwater theme and couldn't be happier!","<font color = green>those</font> set is so much cuter in person then <font color = green>anymore</font>. The pictures on the computer just don't do it justice. My husband and I both wanted this as <font color = green>far</font> as we saw it in the store. It's <font color = green>good</font> for our son and if we have a daughter next, we don't have to <font color = green>mess</font> about changing the nursery. Like a few other reviewers we got all the Ocean <font color = green>going</font> items to go along with the underwater theme and couldn't be happier!",0.00014483928680419922,0.00014674663543701172,1,1,1,106,"Failed"
"The description for these trays should read wooden, not wood. The legs are wood, but the tray top itself, is MDF, fiber board, particle board (i.e. <font color = red>NOT</font> REAL WOOD), with a laminate finish. I have had these several month. The trays themselves have proven to be pretty sturdy in my house. <font color = red>However</font>, the tops all have bubbles without exception. Any glass that sweats will leave behind bubbles. The tray stand wobbles and has had to be tightened at least twice in the last 12 months. If we remove one tray, the stand leans. As a result the wall near where these sit has been scuffed quite a bit. I am now looking for real wood tray tables to replace these.Buy these only if you want tray tables that you will have to replace.","The description for these trays should read wooden, not wood. The legs are wood, but the tray top itself, is MDF, fiber board, particle board (i.e. <font color = green>are</font> REAL WOOD), with a laminate finish. I have had these several month. The trays themselves have proven to be pretty sturdy in my house. <font color = green>surprisingly</font>, the tops all have bubbles without exception. Any glass that sweats will leave behind bubbles. The tray stand wobbles and has had to be tightened at least twice in the last 12 months. If we remove one tray, the stand leans. As a result the wall near where these sit has been scuffed quite a bit. I am now looking for real wood tray tables to replace these.Buy these only if you want tray tables that you will have to replace.",0.00029593706130981445,0.5683407783508301,0,1,0,113,"Successful"
"Wow, what a discovery! <font color = green>This</font> CD successfully <font color = green>blends</font> guitar, keyboards, and nature sounds into a relaxing, <font color = green>inspiring</font>, unique combination. I have given this CD to <font color = green>friends</font> who ask if there is more from this talented artist. We <font color = green>sure</font> hope so. But while we are waiting , I <font color = green>recommend</font> this work to all of you who love New Age but feel that some of our <font color = green>favorite</font> artists have wandered into bland. Palmer has <font color = green>wonderful</font> surprises waiting for you in each piece on this <font color = green>wonderful</font> CD.","Wow, what a discovery! <font color = green>which</font> CD successfully <font color = green>mixing</font> guitar, keyboards, and nature sounds into a relaxing, <font color = green>engaging</font>, unique combination. I have given this CD to <font color = green>someone</font> who ask if there is more from this talented artist. We <font color = green>should</font> hope so. But while we are waiting , I <font color = green>suggest</font> this work to all of you who love New Age but feel that some of our <font color = green>great</font> artists have wandered into bland. Palmer has <font color = green>additional</font> surprises waiting for you in each piece on this <font color = green>single</font> CD.",0.00014543533325195312,0.02400738000869751,1,1,1,185,"Failed"
"If you like progressive heavy metal and <font color = green>midieval</font>/viking themes, you will <font color = green>find</font> alot to like here. Songwriting, vocals, instrumentals, and production values are all <font color = green>stellar</font>, something that's increasingly rare in the genre.If you <font color = green>like</font> the themes and sound of bands like <font color = green>manowar</font>, but want something that's more coherent, more historical, and less cheesy all around, I highly <font color = green>recommend</font> you 'Let The Battle Commence' and buy this cd.","If you like progressive heavy metal and <font color = red>ska</font>/viking themes, you will <font color = red>expect</font> alot to like here. Songwriting, vocals, instrumentals, and production values are all <font color = red>different</font>, something that's increasingly rare in the genre.If you <font color = red>appreciate</font> the themes and sound of bands like <font color = red>metal</font>, but want something that's more coherent, more historical, and less cheesy all around, I highly <font color = red>expect</font> you 'Let The Battle Commence' and buy this cd.",0.00015091896057128906,0.7833553552627563,1,0,1,198,"Successful"
"I have a four year old Saint <font color = green>Berdoodle</font> (Saint Bernard/Poodle mix) named Sailor, and he was <font color = green>ALWAYS</font> <font color = green>getting</font> black ""gunk"" buildup from his eyes. He's basically a white <font color = green>dog</font> and the gunk was terrible; he hated getting his face cleaned and it seemed like I could never get it clean enough. While browsing through the pet shop, I came across a product called Angel Eyes, which promised noticeably whiter eyes within just a few days. Sailor is VERY <font color = green>happy</font> that I don't have to wash his face any longer; just the quick swab of the tiny trace lines and that's it! I put just a teaspoon of beef-flavored Angel Eyes in with his food; he <font color = green>knows</font> it's coming and he dances around the room.Thank you, Angel Eyes!Kelley & Sailor","I have a four year old Saint <font color = red>hood</font> (Saint Bernard/Poodle mix) named Sailor, and he was <font color = red>left</font> <font color = red>receiving</font> black ""gunk"" buildup from his eyes. He's basically a white <font color = red>puppy</font> and the gunk was terrible; he hated getting his face cleaned and it seemed like I could never get it clean enough. While browsing through the pet shop, I came across a product called Angel Eyes, which promised noticeably whiter eyes within just a few days. Sailor is VERY <font color = red>excited</font> that I don't have to wash his face any longer; just the quick swab of the tiny trace lines and that's it! I put just a teaspoon of beef-flavored Angel Eyes in with his food; he <font color = red>know</font> it's coming and he dances around the room.Thank you, Angel Eyes!Kelley & Sailor",0.0001513957977294922,0.6923527717590332,1,0,1,178,"Successful"
"Complete waste of <font color = red>time</font> and money! I knew going in that it would likely <font color = red>take</font> 5 or so hours for the file transfer. What I didn't <font color = red>realize</font> is that it doesn't move non MS items like Quick Books at all. <font color = red>It</font> <font color = red>would</font> have been far faster for me to re-install my <font color = red>software</font> programs manually then to use PC Mover. <font color = red>I</font> keep all my files <font color = red>backed-up</font> <font color = red>anyway</font> so PC Mover <font color = red>really</font> didn't help in that area either.PCmover with Selectivity, Including Laplink USB 1.1 Cable","Complete waste of <font color = red>people</font> and money! I knew going in that it would likely <font color = red>get</font> 5 or so hours for the file transfer. What I didn't <font color = red>expect</font> is that it doesn't move non MS items like Quick Books at all. <font color = red>them</font> <font color = red>shall</font> have been far faster for me to re-install my <font color = red>application</font> programs manually then to use PC Mover. <font color = red>me</font> keep all my files <font color = red>away</font> <font color = red>sometimes</font> so PC Mover <font color = red>instead</font> didn't help in that area either.PCmover with Selectivity, Including Laplink USB 1.1 Cable",0.00014925003051757812,0.00015091896057128906,0,0,0,202,"Failed"
"Sounds logical, and the price is <font color = green>great</font>.This is a best option for christmas and birthday <font color = green>gifts</font>.","Sounds logical, and the price is <font color = red>outrageous</font>.This is a best option for christmas and birthday <font color = red>present</font>.",0.00014722347259521484,0.9969274401664734,1,0,1,52,"Successful"
"A thrilling well crafted read. But <font color = red>disappointingly</font> dishonest. Very one-sided presentation of the climate change <font color = red>issue</font> both in regard to what was left out and the use of characterisation and story-line to give the impression the environment movement is either nave or nasty. If only life were that simple.","A thrilling well crafted read. But <font color = green>never</font> dishonest. Very one-sided presentation of the climate change <font color = green>issues</font> both in regard to what was left out and the use of characterisation and story-line to give the impression the environment movement is either nave or nasty. If only life were that simple.",0.00023955106735229492,0.8396477103233337,0,1,0,80,"Successful"
"I have <font color = red>placed</font> my <font color = red>order</font> with Amazon on 27th of September 2008. <font color = red>It</font> <font color = red>took</font> until December 1st for the publisher to <font color = red>send</font> me letter, <font color = red>informing</font> me that they will not continue to <font color = red>publish</font> the ""Coral"" magazine any more. <font color = red>A</font> new magazine is in the works and will be available some time in spring 2009.They offered me to <font color = red>stick</font> to the new magazine or to get a refund, which would be <font color = red>processed</font> withtin 60 to 90 days. So all in all I have then <font color = red>given</font> these guys a $40 credit for free for 6 months ?<font color = red>I</font> had subscribed to the german magazine ""Koralle"" for years. ""Coral"" is the US version, they have reprinted the german version always a few quarters later. IMO ""Koralle"" is still one of the best magazines about reef keeping and marine aquariums and it's sad too see what happened to it here in the US....","I have <font color = green>made</font> my <font color = green>orders</font> with Amazon on 27th of September 2008. <font color = green>he</font> <font color = green>provided</font> until December 1st for the publisher to <font color = green>provide</font> me letter, <font color = green>warning</font> me that they will not continue to <font color = green>issue</font> the ""Coral"" magazine any more. <font color = green>this</font> new magazine is in the works and will be available some time in spring 2009.They offered me to <font color = green>help</font> to the new magazine or to get a refund, which would be <font color = green>expected</font> withtin 60 to 90 days. So all in all I have then <font color = green>found</font> these guys a $40 credit for free for 6 months ?<font color = green>you</font> had subscribed to the german magazine ""Koralle"" for years. ""Coral"" is the US version, they have reprinted the german version always a few quarters later. IMO ""Koralle"" is still one of the best magazines about reef keeping and marine aquariums and it's sad too see what happened to it here in the US....",0.0005828142166137695,0.7292470932006836,0,1,0,232,"Successful"
"Of all the 3rd edition adventures, i must <font color = green>say</font> this is simply the best!I just got this book and it kept the players wide awake all night long.The enemy encounters are real challenging and you should be well prepared.<font color = green>The</font> plots, items, spells, and new templets are great.This will <font color = green>get</font> you WAY up after you have finished.This book, its worth EVERY cent!regards,A satisfied costumer","Of all the 3rd edition adventures, i must <font color = green>guess</font> this is simply the best!I just got this book and it kept the players wide awake all night long.The enemy encounters are real challenging and you should be well prepared.<font color = green>both</font> plots, items, spells, and new templets are great.This will <font color = green>give</font> you WAY up after you have finished.This book, its worth EVERY cent!regards,A satisfied costumer",0.00014472007751464844,0.00014531612396240234,1,1,1,407,"Failed"
"I own a Moto Razr V3. Although the install process IMO was a little tedious, and it requires you to use Outlook, it installed right the first time and I have not had any <font color = green>issues</font>.You cannot beat the Amazon price as this same product (with the smiling chick on the front of the box) was $50 at a Cingular store in Chgo, $40 online elsewhere, and $16 here on Amazon. As for comments on Verizon locking their phones to prevent people from accessing their media, users may want to investigate that further as some online posters indicated they (Verizon) were sued and were required to provide a ""fix"" to allow user access.","I own a Moto Razr V3. Although the install process IMO was a little tedious, and it requires you to use Outlook, it installed right the first time and I have not had any <font color = red>sales</font>.You cannot beat the Amazon price as this same product (with the smiling chick on the front of the box) was $50 at a Cingular store in Chgo, $40 online elsewhere, and $16 here on Amazon. As for comments on Verizon locking their phones to prevent people from accessing their media, users may want to investigate that further as some online posters indicated they (Verizon) were sued and were required to provide a ""fix"" to allow user access.",0.0023915767669677734,0.9582783579826355,1,0,1,108,"Successful"
"many people assume that when they preheat an oven, that it's at the desired temp. when the oven beeps.this <font color = green>accurate</font> thermometer shows you that it takes appx. 15 minutes more for that to happen. and it correctly reports the fluctuating that is normal for a set temp.","many people assume that when they preheat an oven, that it's at the desired temp. when the oven beeps.this <font color = red>set</font> thermometer shows you that it takes appx. 15 minutes more for that to happen. and it correctly reports the fluctuating that is normal for a set temp.",0.34077519178390503,0.98049396276474,1,0,1,28,"Successful"
"This is <font color = green>fantastic</font> book full of interseting elements. Young Baudolino is a <font color = green>magic</font> person. Time is magic too-middle age. I <font color = green>recommend</font> it to <font color = green>everyone</font>, especially for people who likes fantasy. It reminds me ""Narrenturm"" by polish fantasy master Sapkowski.","This is <font color = red>pretty</font> book full of interseting elements. Young Baudolino is a <font color = red>strange</font> person. Time is magic too-middle age. I <font color = red>suggest</font> it to <font color = red>someone</font>, especially for people who likes fantasy. It reminds me ""Narrenturm"" by polish fantasy master Sapkowski.",0.00014531612396240234,0.9853955507278442,1,0,1,59,"Successful"
"This product works <font color = green>great</font>. It is easy to assemble and heats VERY <font color = green>quickly</font>. The only issue is water leakage if you don't follow instructions and <font color = green>hold</font> the hand steamer above the base unit. It also <font color = green>requires</font> a <font color = green>fairly</font> large storage area <font color = green>due</font> to its size.I found it to be very useful for steaming draperies.","This product works <font color = red>alright</font>. It is easy to assemble and heats VERY <font color = red>poorly</font>. The only issue is water leakage if you don't follow instructions and <font color = red>attach</font> the hand steamer above the base unit. It also <font color = red>required</font> a <font color = red>terribly</font> large storage area <font color = red>equal</font> to its size.I found it to be very useful for steaming draperies.",0.0001589059829711914,0.7846816182136536,1,0,1,163,"Successful"
"<font color = red>I</font> am very disappointed that the mugs I ordered <font color = red>arrived</font> so poorly packed that one was in shattered pieces and one had a <font color = red>long</font> crack. They will be very pretty if I <font color = red>ever</font> <font color = red>get</font> an undamaged set. They have a nice feel when you hold the handle. I <font color = red>hope</font> the company can get their act together to ship the next set properly.","<font color = red>my</font> am very disappointed that the mugs I ordered <font color = red>being</font> so poorly packed that one was in shattered pieces and one had a <font color = red>great</font> crack. They will be very pretty if I <font color = red>even</font> <font color = red>want</font> an undamaged set. They have a nice feel when you hold the handle. I <font color = red>think</font> the company can get their act together to ship the next set properly.",0.00016951560974121094,0.0648658275604248,0,0,0,169,"Failed"
"i banged my head on the <font color = red>floor</font>: it hurt. the dance mat slipped and i had a <font color = red>terrible</font> headache <font color = red>DO</font> NOT BUY! IF YOU BUY THIS, YOU <font color = red>ARE</font> <font color = red>DUMB</font>. THE MAT SLIPS. and I BANGED <font color = red>MY</font> HEAD! OWWWWWWWWWWWW! THE MUSIC IS CRAP AS WELL!","i banged my head on the <font color = red>head</font>: it hurt. the dance mat slipped and i had a <font color = red>little</font> headache <font color = red>trying</font> NOT BUY! IF YOU BUY THIS, YOU <font color = red>win</font> <font color = red>stupid</font>. THE MAT SLIPS. and I BANGED <font color = red>home</font> HEAD! OWWWWWWWWWWWW! THE MUSIC IS CRAP AS WELL!",0.00015306472778320312,0.0005106925964355469,0,0,0,129,"Failed"
"Part of me <font color = red>thinks</font> it's unfair to review a book I couldn't finish, but not when <font color = red>I</font> really <font color = red>want</font> to warn other people off! <font color = red>I've</font> tried twice to read it, but both <font color = red>times</font> couldn't get past about page <font color = red>30</font>.The writing is flat, the characters cardboard, and there's <font color = red>way</font> too much purple prose. Diana's ""<font color = red>ginger-colored</font> curls"" are <font color = red>mentioned</font> three times in the first chapter; I GET it already! Also, I <font color = red>think</font> it's <font color = red>kind</font> of gratuitous to have sexual abuse of a character before that <font color = red>character's</font> been brought alive to the reader; it's as if the <font color = red>author's</font> <font color = red>trying</font> to <font color = red>use</font> sensationalism in place of character, plotting and a lot else. <font color = red>Do</font> not buy this book.","Part of me <font color = green>thinking</font> it's unfair to review a book I couldn't finish, but not when <font color = green>they</font> really <font color = green>need</font> to warn other people off! <font color = green>having</font> tried twice to read it, but both <font color = green>have</font> couldn't get past about page <font color = green>seven</font>.The writing is flat, the characters cardboard, and there's <font color = green>bit</font> too much purple prose. Diana's ""<font color = green>soft</font> curls"" are <font color = green>referenced</font> three times in the first chapter; I GET it already! Also, I <font color = green>swear</font> it's <font color = green>sorts</font> of gratuitous to have sexual abuse of a character before that <font color = green>point</font> been brought alive to the reader; it's as if the <font color = green>authors</font> <font color = green>starting</font> to <font color = green>uses</font> sensationalism in place of character, plotting and a lot else. <font color = green>does</font> not buy this book.",0.00015103816986083984,0.8678966164588928,0,1,0,265,"Successful"
"It worked well, and the birds enjoyed the feeder... for about two days. Then, the squirrels had managed to chew off all of the plastic. <font color = red>Search</font> for another feeder if you have squirrels.","It worked well, and the birds enjoyed the feeder... for about two days. Then, the squirrels had managed to chew off all of the plastic. <font color = green>find</font> for another feeder if you have squirrels.",0.001386880874633789,0.5574317574501038,0,1,0,60,"Successful"
"<font color = green>Draws</font> the reader into De Mille's millitary world while being very easy to read and <font color = green>absorb</font>.<font color = green>I</font> saw the film <font color = green>first</font> so was anxious to <font color = green>see</font> how close book and film were. I need not have <font color = green>worried</font>. Apart from a few <font color = green>minor</font> details film was faithful to the book.Book <font color = green>filled</font> in the <font color = green>detail</font> and gaps that film <font color = green>left</font> out.<font color = green>Lighter</font> than a Tom Clancy novel, <font color = green>yet</font> gritty <font color = green>enough</font> for any avid reader to <font color = green>really</font> sink their teeth into.Author's introduction and <font color = green>experience</font> of the film adaptation was a nice <font color = green>touch</font> while also being informative. All in all highly <font color = green>recommended</font>","<font color = green>ject</font> the reader into De Mille's millitary world while being very easy to read and <font color = green>remember</font>.<font color = green>you</font> saw the film <font color = green>originally</font> so was anxious to <font color = green>get</font> how close book and film were. I need not have <font color = green>worry</font>. Apart from a few <font color = green>fine</font> details film was faithful to the book.Book <font color = green>covered</font> in the <font color = green>details</font> and gaps that film <font color = green>pushed</font> out.<font color = green>louder</font> than a Tom Clancy novel, <font color = green>perhaps</font> gritty <font color = green>even</font> for any avid reader to <font color = green>properly</font> sink their teeth into.Author's introduction and <font color = green>reading</font> of the film adaptation was a nice <font color = green>part</font> while also being informative. All in all highly <font color = green>acclaimed</font>",0.00014460086822509766,0.0015606284141540527,1,1,1,218,"Failed"
